"model","loading"
"CNRM-CM6-1",1.57116333326206
"CNRM-CM6-1",1.7311649452118
"CNRM-CM6-1",1.84078597420313
"CNRM-CM6-1",1.89892569042104
"CNRM-CM6-1",1.93841420278529
"CNRM-CM6-1",2.04649059778014
"CNRM-CM6-1",2.19617360017457
"CNRM-CM6-1",2.45445228754769
"CNRM-CM6-1",2.69255326726512
"CNRM-CM6-1",2.64641164773932
"CNRM-CM6-1",2.44241691771944
"CNRM-CM6-1",-0.127190908982544
"CNRM-CM6-1",-0.0771793783045598
"CNRM-CM6-1",-0.0132196169045638
"CNRM-CM6-1",0.0628526400799132
"CNRM-CM6-1",0.158351528782241
"CNRM-CM6-1",0.273409302903014
"CNRM-CM6-1",0.401288095947034
"CNRM-CM6-1",0.451122073061321
"CNRM-CM6-1",0.363527782531831
"CNRM-CM6-1",0.334468808296764
"CNRM-CM6-1",0.315311598817526
"CNRM-CM6-1",0.239856090476453
"CNRM-CM6-1",0.194977573588424
"CNRM-CM6-1",0.14992309928257
"CNRM-CM6-1",0.0443023278928303
"CNRM-CM6-1",-0.0976045095298705
"CNRM-CM6-1",-0.283095291156297
"CNRM-CM6-1",-0.506157268509384
"CNRM-CM6-1",-0.707250166118772
"CNRM-CM6-1",-0.895504446496692
"CNRM-CM6-1",-1.08517811232342
"CNRM-CM6-1",-1.27331030743435
"CNRM-CM6-1",-1.47141237183914
"CNRM-CM6-1",-1.58771594324544
"CNRM-CM6-1",-1.63044776537834
"CNRM-CM6-1",-1.60774543651188
"CNRM-CM6-1",-1.52481239170627
"CNRM-CM6-1",-1.40520686637924
"CNRM-CM6-1",-1.19314090706999
"CNRM-CM6-1",-0.888477052908757
"CNRM-CM6-1",-0.581233036465419
"CNRM-CM6-1",-0.247802760431732
"CNRM-CM6-1",0.0873801374223939
"CNRM-CM6-1",0.364944855706546
"CNRM-CM6-1",0.68379200312527
"CNRM-CM6-1",0.953331881918695
"CNRM-CM6-1",1.20072339709413
"CNRM-CM6-1",1.41398575647358
"CNRM-CM6-1",1.6131461220116
"CNRM-CM6-1",1.75580163643078
"CNRM-CM6-1",1.85027266086007
"CNRM-CM6-1",1.90187498698536
"CNRM-CM6-1",1.90506718962583
"CNRM-CM6-1",1.99464275483501
"CNRM-CM6-1",2.11256312044548
"CNRM-CM6-1",2.39913257543628
"CNRM-CM6-1",2.35127788113461
"CNRM-CM6-1",2.33536707064813
"CNRM-CM6-1",-0.122787363667643
"CNRM-CM6-1",-0.0633807632551566
"CNRM-CM6-1",-0.000861601104241335
"CNRM-CM6-1",0.0701116973692686
"CNRM-CM6-1",0.160994517634063
"CNRM-CM6-1",0.273700805818007
"CNRM-CM6-1",0.411323883306233
"CNRM-CM6-1",0.52132913184422
"CNRM-CM6-1",0.466643594465993
"CNRM-CM6-1",0.400465893861401
"CNRM-CM6-1",0.361426388498042
"CNRM-CM6-1",0.25560147447007
"CNRM-CM6-1",0.226867730114624
"CNRM-CM6-1",0.179741821173296
"CNRM-CM6-1",0.0747262145247851
"CNRM-CM6-1",-0.0595824643563969
"CNRM-CM6-1",-0.235406143121112
"CNRM-CM6-1",-0.443043983417103
"CNRM-CM6-1",-0.637971014684546
"CNRM-CM6-1",-0.842781274582407
"CNRM-CM6-1",-1.03257169632323
"CNRM-CM6-1",-1.21871866786155
"CNRM-CM6-1",-1.41655833728358
"CNRM-CM6-1",-1.5305714138755
"CNRM-CM6-1",-1.58209878788628
"CNRM-CM6-1",-1.563917046275
"CNRM-CM6-1",-1.47631468506498
"CNRM-CM6-1",-1.35075132380718
"CNRM-CM6-1",-1.15522673685928
"CNRM-CM6-1",-0.873924746217438
"CNRM-CM6-1",-0.569312252014632
"CNRM-CM6-1",-0.222686528513329
"CNRM-CM6-1",0.110649344939693
"CNRM-CM6-1",0.386787844254627
"CNRM-CM6-1",0.710622320038205
"CNRM-CM6-1",0.976786841240548
"CNRM-CM6-1",1.23630327582811
"CNRM-CM6-1",1.44345745987683
"CNRM-CM6-1",1.64825971163074
"CNRM-CM6-1",1.77684053664733
"CNRM-CM6-1",1.87392596375629
"CNRM-CM6-1",1.92121437280298
"CNRM-CM6-1",1.88146659885943
"CNRM-CM6-1",1.9335659579233
"CNRM-CM6-1",2.05142443103938
"CNRM-CM6-1",2.20546579745966
"CNRM-CM6-1",2.27329199785614
"CNRM-CM6-1",2.02591017631816
"CNRM-CM6-1",-0.112868732302031
"CNRM-CM6-1",-0.0431106983559299
"CNRM-CM6-1",0.0153127179618227
"CNRM-CM6-1",0.0830793018991237
"CNRM-CM6-1",0.167114541505656
"CNRM-CM6-1",0.272245404396741
"CNRM-CM6-1",0.400307524903077
"CNRM-CM6-1",0.560292055705002
"CNRM-CM6-1",0.610124352206077
"CNRM-CM6-1",0.480955434823477
"CNRM-CM6-1",0.365214404191516
"CNRM-CM6-1",0.315432902526244
"CNRM-CM6-1",0.281195600352362
"CNRM-CM6-1",0.223739018275059
"CNRM-CM6-1",0.117282724754932
"CNRM-CM6-1",-0.0164154932382246
"CNRM-CM6-1",-0.187600255727471
"CNRM-CM6-1",-0.385938414162845
"CNRM-CM6-1",-0.576778992344668
"CNRM-CM6-1",-0.787847915426232
"CNRM-CM6-1",-0.971157117641799
"CNRM-CM6-1",-1.16239427052529
"CNRM-CM6-1",-1.35877702663838
"CNRM-CM6-1",-1.4644291555944
"CNRM-CM6-1",-1.52018750281891
"CNRM-CM6-1",-1.5184823310884
"CNRM-CM6-1",-1.43243619838107
"CNRM-CM6-1",-1.29579028098416
"CNRM-CM6-1",-1.10116081854068
"CNRM-CM6-1",-0.828563482294701
"CNRM-CM6-1",-0.528484012754535
"CNRM-CM6-1",-0.182539817767377
"CNRM-CM6-1",0.140515775155837
"CNRM-CM6-1",0.409230081346369
"CNRM-CM6-1",0.726292023488293
"CNRM-CM6-1",0.981966656234544
"CNRM-CM6-1",1.25773165545991
"CNRM-CM6-1",1.45832091143879
"CNRM-CM6-1",1.66165922455714
"CNRM-CM6-1",1.79588030788448
"CNRM-CM6-1",1.90059853585478
"CNRM-CM6-1",1.93846260031673
"CNRM-CM6-1",1.87177602631164
"CNRM-CM6-1",1.87946252283347
"CNRM-CM6-1",1.99802272645895
"CNRM-CM6-1",2.12333017623034
"CNRM-CM6-1",2.12161294030702
"CNRM-CM6-1",-0.0898553264744761
"CNRM-CM6-1",-0.0243026704457666
"CNRM-CM6-1",0.0313174166539681
"CNRM-CM6-1",0.094380169488789
"CNRM-CM6-1",0.174103802062094
"CNRM-CM6-1",0.273091972643434
"CNRM-CM6-1",0.37603230807016
"CNRM-CM6-1",0.499555284569857
"CNRM-CM6-1",0.597130210306791
"CNRM-CM6-1",0.359900990267988
"CNRM-CM6-1",0.336649925973239
"CNRM-CM6-1",0.310197580949218
"CNRM-CM6-1",0.261054342147501
"CNRM-CM6-1",0.158283922195731
"CNRM-CM6-1",0.0240171437004876
"CNRM-CM6-1",-0.143168088233598
"CNRM-CM6-1",-0.323473292386849
"CNRM-CM6-1",-0.509475411330387
"CNRM-CM6-1",-0.720742197764083
"CNRM-CM6-1",-0.910216059861011
"CNRM-CM6-1",-1.11273292404493
"CNRM-CM6-1",-1.31317753920885
"CNRM-CM6-1",-1.40990804264693
"CNRM-CM6-1",-1.45949798501042
"CNRM-CM6-1",-1.45553940516956
"CNRM-CM6-1",-1.37239357045443
"CNRM-CM6-1",-1.23427500211521
"CNRM-CM6-1",-1.0365705055906
"CNRM-CM6-1",-0.770216133728453
"CNRM-CM6-1",-0.479727182032097
"CNRM-CM6-1",-0.140219372692385
"CNRM-CM6-1",0.171595697457696
"CNRM-CM6-1",0.44044000380321
"CNRM-CM6-1",0.73752358552944
"CNRM-CM6-1",0.982650343871086
"CNRM-CM6-1",1.26302505404737
"CNRM-CM6-1",1.45712373479348
"CNRM-CM6-1",1.65304757065839
"CNRM-CM6-1",1.80556872790335
"CNRM-CM6-1",1.92165233019909
"CNRM-CM6-1",1.95518772990442
"CNRM-CM6-1",1.89039170444324
"CNRM-CM6-1",1.83242539083572
"CNRM-CM6-1",1.8697170353456
"CNRM-CM6-1",2.02430668514701
"CNRM-CM6-1",2.07283282655031
"CNRM-CM6-1",2.06732114756931
"CNRM-CM6-1",-0.0712503914730443
"CNRM-CM6-1",-0.00296398756997467
"CNRM-CM6-1",0.0477427487976447
"CNRM-CM6-1",0.10673224155682
"CNRM-CM6-1",0.185904687165887
"CNRM-CM6-1",0.280827735851797
"CNRM-CM6-1",0.3764764900702
"CNRM-CM6-1",0.481744747472055
"CNRM-CM6-1",0.523007846382184
"CNRM-CM6-1",0.478466482672538
"CNRM-CM6-1",0.39245565184867
"CNRM-CM6-1",0.398915981045067
"CNRM-CM6-1",0.364055523982825
"CNRM-CM6-1",0.305683494810884
"CNRM-CM6-1",0.204417293059677
"CNRM-CM6-1",0.0702789045005694
"CNRM-CM6-1",-0.0900303380598166
"CNRM-CM6-1",-0.254751863819361
"CNRM-CM6-1",-0.431547926751825
"CNRM-CM6-1",-0.639440975164176
"CNRM-CM6-1",-0.838934781460486
"CNRM-CM6-1",-1.03845645732812
"CNRM-CM6-1",-1.2294829504893
"CNRM-CM6-1",-1.3354649311549
"CNRM-CM6-1",-1.40802599776081
"CNRM-CM6-1",-1.39157144957424
"CNRM-CM6-1",-1.28608566571916
"CNRM-CM6-1",-1.1543480295781
"CNRM-CM6-1",-0.958612483360205
"CNRM-CM6-1",-0.706341224691552
"CNRM-CM6-1",-0.431233158278292
"CNRM-CM6-1",-0.0973150056585088
"CNRM-CM6-1",0.203765668769553
"CNRM-CM6-1",0.480087583854617
"CNRM-CM6-1",0.761773057711552
"CNRM-CM6-1",1.00142189621097
"CNRM-CM6-1",1.26629868854805
"CNRM-CM6-1",1.45783611875706
"CNRM-CM6-1",1.63853504533793
"CNRM-CM6-1",1.80964710843727
"CNRM-CM6-1",1.93982927131642
"CNRM-CM6-1",1.96819196365776
"CNRM-CM6-1",1.9230048303471
"CNRM-CM6-1",1.84930775010022
"CNRM-CM6-1",1.75701612194491
"CNRM-CM6-1",1.76322782353208
"CNRM-CM6-1",1.98397212838173
"CNRM-CM6-1",-0.0517226775016075
"CNRM-CM6-1",0.0197699861769777
"CNRM-CM6-1",0.0619315856725519
"CNRM-CM6-1",0.119243722120972
"CNRM-CM6-1",0.195969204169656
"CNRM-CM6-1",0.284907792849207
"CNRM-CM6-1",0.37007120231044
"CNRM-CM6-1",0.477333266721163
"CNRM-CM6-1",0.549613452363014
"CNRM-CM6-1",0.580435402161035
"CNRM-CM6-1",0.500915464379473
"CNRM-CM6-1",0.475435638403325
"CNRM-CM6-1",0.425786639090198
"CNRM-CM6-1",0.356680521682965
"CNRM-CM6-1",0.259299830870531
"CNRM-CM6-1",0.121076783583672
"CNRM-CM6-1",-0.0360442938528478
"CNRM-CM6-1",-0.196804019392171
"CNRM-CM6-1",-0.368473231836635
"CNRM-CM6-1",-0.559337967984385
"CNRM-CM6-1",-0.747295143246191
"CNRM-CM6-1",-0.94861436527723
"CNRM-CM6-1",-1.13963029665704
"CNRM-CM6-1",-1.25900925834041
"CNRM-CM6-1",-1.34493358813698
"CNRM-CM6-1",-1.33105053097536
"CNRM-CM6-1",-1.2216799070205
"CNRM-CM6-1",-1.09409224862795
"CNRM-CM6-1",-0.891915062222856
"CNRM-CM6-1",-0.640405484776689
"CNRM-CM6-1",-0.376929673329254
"CNRM-CM6-1",-0.052903271597976
"CNRM-CM6-1",0.237520455364298
"CNRM-CM6-1",0.521406476804769
"CNRM-CM6-1",0.795102957448157
"CNRM-CM6-1",1.03030021151315
"CNRM-CM6-1",1.27132328812141
"CNRM-CM6-1",1.46323523487217
"CNRM-CM6-1",1.62916700795007
"CNRM-CM6-1",1.79910205328034
"CNRM-CM6-1",1.92783251807157
"CNRM-CM6-1",1.96305994756696
"CNRM-CM6-1",1.93503720100598
"CNRM-CM6-1",1.86977163748191
"CNRM-CM6-1",1.84569661922031
"CNRM-CM6-1",1.77441051814686
"CNRM-CM6-1",1.8482287328799
"CNRM-CM6-1",2.04256513567085
"CNRM-CM6-1",1.90708231732746
"CNRM-CM6-1",-0.0379348438520466
"CNRM-CM6-1",0.0233518296999388
"CNRM-CM6-1",0.0667070774369285
"CNRM-CM6-1",0.128277691758007
"CNRM-CM6-1",0.201989708407388
"CNRM-CM6-1",0.29696459168499
"CNRM-CM6-1",0.390657413025228
"CNRM-CM6-1",0.485114053766758
"CNRM-CM6-1",0.54726861877923
"CNRM-CM6-1",0.59375182486291
"CNRM-CM6-1",0.590703447184364
"CNRM-CM6-1",0.555890765400629
"CNRM-CM6-1",0.48962623089792
"CNRM-CM6-1",0.403405173430724
"CNRM-CM6-1",0.302582797672034
"CNRM-CM6-1",0.169784938052652
"CNRM-CM6-1",0.0213485933987716
"CNRM-CM6-1",-0.136002168604545
"CNRM-CM6-1",-0.304535612141139
"CNRM-CM6-1",-0.478669585756123
"CNRM-CM6-1",-0.659727001571968
"CNRM-CM6-1",-0.856524561672129
"CNRM-CM6-1",-1.04106751171669
"CNRM-CM6-1",-1.16667689709066
"CNRM-CM6-1",-1.26248862679657
"CNRM-CM6-1",-1.27117594548305
"CNRM-CM6-1",-1.17686360576247
"CNRM-CM6-1",-1.05548670884685
"CNRM-CM6-1",-0.845563973597977
"CNRM-CM6-1",-0.593068920448552
"CNRM-CM6-1",-0.333269417120096
"CNRM-CM6-1",-0.0135821236791559
"CNRM-CM6-1",0.264102638478831
"CNRM-CM6-1",0.550296459022787
"CNRM-CM6-1",0.818272789474501
"CNRM-CM6-1",1.05789187551548
"CNRM-CM6-1",1.28060398352743
"CNRM-CM6-1",1.47391865656419
"CNRM-CM6-1",1.62763696814525
"CNRM-CM6-1",1.78599097722016
"CNRM-CM6-1",1.91145644580487
"CNRM-CM6-1",1.96063905735624
"CNRM-CM6-1",1.9409172291595
"CNRM-CM6-1",1.83423466004249
"CNRM-CM6-1",1.77066518881108
"CNRM-CM6-1",1.76541225134761
"CNRM-CM6-1",1.73746805231315
"CNRM-CM6-1",1.97169316791485
"CNRM-CM6-1",1.86617331335832
"CNRM-CM6-1",-0.0212553941064676
"CNRM-CM6-1",0.0371697696414082
"CNRM-CM6-1",0.0809105975906623
"CNRM-CM6-1",0.139903101821598
"CNRM-CM6-1",0.209520694621651
"CNRM-CM6-1",0.305822176732267
"CNRM-CM6-1",0.409940207839944
"CNRM-CM6-1",0.506694163079743
"CNRM-CM6-1",0.563685123985053
"CNRM-CM6-1",0.59011707257216
"CNRM-CM6-1",0.60077506181085
"CNRM-CM6-1",0.576857486149562
"CNRM-CM6-1",0.514886310808415
"CNRM-CM6-1",0.436286336229458
"CNRM-CM6-1",0.342811113143759
"CNRM-CM6-1",0.218910599205115
"CNRM-CM6-1",0.0743950964563828
"CNRM-CM6-1",-0.079942919337931
"CNRM-CM6-1",-0.237566161887095
"CNRM-CM6-1",-0.406597801793637
"CNRM-CM6-1",-0.582931817745676
"CNRM-CM6-1",-0.772415753438796
"CNRM-CM6-1",-0.960944096948795
"CNRM-CM6-1",-1.10852795274042
"CNRM-CM6-1",-1.20114276802191
"CNRM-CM6-1",-1.20312745453087
"CNRM-CM6-1",-1.13673298489355
"CNRM-CM6-1",-1.02236704718475
"CNRM-CM6-1",-0.81375709538637
"CNRM-CM6-1",-0.566467687772818
"CNRM-CM6-1",-0.305282120267763
"CNRM-CM6-1",0.0188072372591572
"CNRM-CM6-1",0.281554841576079
"CNRM-CM6-1",0.567908712827047
"CNRM-CM6-1",0.83034879374606
"CNRM-CM6-1",1.08409404018907
"CNRM-CM6-1",1.30188052697246
"CNRM-CM6-1",1.49834457362826
"CNRM-CM6-1",1.65149022734551
"CNRM-CM6-1",1.80939387631381
"CNRM-CM6-1",1.91552153627833
"CNRM-CM6-1",1.96905618792089
"CNRM-CM6-1",1.95920386313995
"CNRM-CM6-1",1.84708224141641
"CNRM-CM6-1",1.70586130129569
"CNRM-CM6-1",1.70880176832971
"CNRM-CM6-1",1.69526909005557
"CNRM-CM6-1",1.7602549625633
"CNRM-CM6-1",1.83018444928377
"CNRM-CM6-1",-0.0129507392019839
"CNRM-CM6-1",0.0486799420334335
"CNRM-CM6-1",0.0915317063865063
"CNRM-CM6-1",0.144517495998286
"CNRM-CM6-1",0.213325411343769
"CNRM-CM6-1",0.310503274770082
"CNRM-CM6-1",0.416722843747677
"CNRM-CM6-1",0.519664246306755
"CNRM-CM6-1",0.587743895485826
"CNRM-CM6-1",0.622952938318774
"CNRM-CM6-1",0.633820432861031
"CNRM-CM6-1",0.603974550892551
"CNRM-CM6-1",0.548242976792454
"CNRM-CM6-1",0.484094352151598
"CNRM-CM6-1",0.397297377777733
"CNRM-CM6-1",0.282738609572731
"CNRM-CM6-1",0.134640753000441
"CNRM-CM6-1",-0.0175292312801194
"CNRM-CM6-1",-0.166855970204483
"CNRM-CM6-1",-0.336338396812868
"CNRM-CM6-1",-0.506659138255033
"CNRM-CM6-1",-0.679721371848911
"CNRM-CM6-1",-0.88636895979805
"CNRM-CM6-1",-1.04749014203506
"CNRM-CM6-1",-1.12708693554374
"CNRM-CM6-1",-1.123204994879
"CNRM-CM6-1",-1.07570988409317
"CNRM-CM6-1",-0.964480760916211
"CNRM-CM6-1",-0.759706741316625
"CNRM-CM6-1",-0.533204692423518
"CNRM-CM6-1",-0.278491892496852
"CNRM-CM6-1",0.0319825804002749
"CNRM-CM6-1",0.288976228713884
"CNRM-CM6-1",0.573186046529224
"CNRM-CM6-1",0.829417202376179
"CNRM-CM6-1",1.10151111973789
"CNRM-CM6-1",1.31989597893211
"CNRM-CM6-1",1.51323338738523
"CNRM-CM6-1",1.66954619137112
"CNRM-CM6-1",1.82337355963042
"CNRM-CM6-1",1.91390388938774
"CNRM-CM6-1",1.97442925474025
"CNRM-CM6-1",1.97607432556014
"CNRM-CM6-1",1.87910821893253
"CNRM-CM6-1",1.70330462712694
"CNRM-CM6-1",1.68321874187046
"CNRM-CM6-1",1.6430739213272
"CNRM-CM6-1",1.69370158322001
"CNRM-CM6-1",1.78264342268469
"CNRM-CM6-1",1.68936610670498
"CNRM-CM6-1",-0.00821652424703208
"CNRM-CM6-1",0.0527339560512104
"CNRM-CM6-1",0.0960873157611769
"CNRM-CM6-1",0.149654285110554
"CNRM-CM6-1",0.217033157268925
"CNRM-CM6-1",0.315023375634446
"CNRM-CM6-1",0.422540304635555
"CNRM-CM6-1",0.534786005643172
"CNRM-CM6-1",0.618952129480424
"CNRM-CM6-1",0.668076198949027
"CNRM-CM6-1",0.679520480535666
"CNRM-CM6-1",0.658045324581584
"CNRM-CM6-1",0.597835215565706
"CNRM-CM6-1",0.528841861106327
"CNRM-CM6-1",0.458483057046782
"CNRM-CM6-1",0.351559911323191
"CNRM-CM6-1",0.206735769294817
"CNRM-CM6-1",0.0553514102573532
"CNRM-CM6-1",-0.0915613422547431
"CNRM-CM6-1",-0.250530433871061
"CNRM-CM6-1",-0.405790694369187
"CNRM-CM6-1",-0.580024006651492
"CNRM-CM6-1",-0.778857190724569
"CNRM-CM6-1",-0.948376705822487
"CNRM-CM6-1",-1.03688767199047
"CNRM-CM6-1",-1.03946040844284
"CNRM-CM6-1",-1.00261727809876
"CNRM-CM6-1",-0.899089079786272
"CNRM-CM6-1",-0.700582912030282
"CNRM-CM6-1",-0.490932022673608
"CNRM-CM6-1",-0.246310881445307
"CNRM-CM6-1",0.0461530406521893
"CNRM-CM6-1",0.29857466561236
"CNRM-CM6-1",0.586275407849333
"CNRM-CM6-1",0.833357132686417
"CNRM-CM6-1",1.11704116044451
"CNRM-CM6-1",1.3369671713455
"CNRM-CM6-1",1.52428129630604
"CNRM-CM6-1",1.68238641398021
"CNRM-CM6-1",1.82092231640713
"CNRM-CM6-1",1.90975897640214
"CNRM-CM6-1",1.98115603274511
"CNRM-CM6-1",1.98716358317477
"CNRM-CM6-1",1.93077040102355
"CNRM-CM6-1",1.78295613477201
"CNRM-CM6-1",1.67424068079413
"CNRM-CM6-1",1.63731884787651
"CNRM-CM6-1",1.62346984007688
"CNRM-CM6-1",1.7498169929687
"CNRM-CM6-1",1.81306455958158
"CNRM-CM6-1",-0.000900249155828216
"CNRM-CM6-1",0.0592887328576802
"CNRM-CM6-1",0.104548057882806
"CNRM-CM6-1",0.154122196626951
"CNRM-CM6-1",0.21900721006545
"CNRM-CM6-1",0.316267688416489
"CNRM-CM6-1",0.429092497884517
"CNRM-CM6-1",0.548655787256687
"CNRM-CM6-1",0.631862483821747
"CNRM-CM6-1",0.681038518736272
"CNRM-CM6-1",0.689823191816247
"CNRM-CM6-1",0.68054739836311
"CNRM-CM6-1",0.632626744536711
"CNRM-CM6-1",0.567837920791302
"CNRM-CM6-1",0.501729168416799
"CNRM-CM6-1",0.400357364029108
"CNRM-CM6-1",0.265750945148459
"CNRM-CM6-1",0.122410683386366
"CNRM-CM6-1",-0.0187448464108408
"CNRM-CM6-1",-0.161604643261628
"CNRM-CM6-1",-0.326582087552218
"CNRM-CM6-1",-0.503187047260327
"CNRM-CM6-1",-0.691084652878154
"CNRM-CM6-1",-0.849941619080693
"CNRM-CM6-1",-0.933565047696846
"CNRM-CM6-1",-0.949657830431101
"CNRM-CM6-1",-0.919781685475165
"CNRM-CM6-1",-0.816513595936542
"CNRM-CM6-1",-0.632684754879307
"CNRM-CM6-1",-0.432891343248541
"CNRM-CM6-1",-0.199742868486674
"CNRM-CM6-1",0.0732344264564222
"CNRM-CM6-1",0.317439729003863
"CNRM-CM6-1",0.605209931285041
"CNRM-CM6-1",0.842245587140052
"CNRM-CM6-1",1.12996481487154
"CNRM-CM6-1",1.35166455642239
"CNRM-CM6-1",1.53854695128708
"CNRM-CM6-1",1.70008265939213
"CNRM-CM6-1",1.82086281302062
"CNRM-CM6-1",1.9090329871553
"CNRM-CM6-1",1.9993389363204
"CNRM-CM6-1",1.99958238385371
"CNRM-CM6-1",1.95263159332908
"CNRM-CM6-1",1.87030767506697
"CNRM-CM6-1",1.71136345469786
"CNRM-CM6-1",1.66222838982329
"CNRM-CM6-1",1.65084223342186
"CNRM-CM6-1",1.68070969253105
"CNRM-CM6-1",1.73990288694912
"CNRM-CM6-1",-0.00240050307029938
"CNRM-CM6-1",0.0686060497017013
"CNRM-CM6-1",0.112303421074019
"CNRM-CM6-1",0.15646373514888
"CNRM-CM6-1",0.219266621050824
"CNRM-CM6-1",0.315698650561401
"CNRM-CM6-1",0.43001391594783
"CNRM-CM6-1",0.553492127780213
"CNRM-CM6-1",0.639213126003202
"CNRM-CM6-1",0.69884754027831
"CNRM-CM6-1",0.72313320786478
"CNRM-CM6-1",0.713947217270804
"CNRM-CM6-1",0.6690172728999
"CNRM-CM6-1",0.605156932172653
"CNRM-CM6-1",0.538341754698271
"CNRM-CM6-1",0.444863865504373
"CNRM-CM6-1",0.328654093519384
"CNRM-CM6-1",0.199329583055149
"CNRM-CM6-1",0.0693226893062604
"CNRM-CM6-1",-0.0657249426624476
"CNRM-CM6-1",-0.239333959012328
"CNRM-CM6-1",-0.4174048885891
"CNRM-CM6-1",-0.593763761957968
"CNRM-CM6-1",-0.749885277253177
"CNRM-CM6-1",-0.834384726071212
"CNRM-CM6-1",-0.855201200378924
"CNRM-CM6-1",-0.828417765649784
"CNRM-CM6-1",-0.727261980740874
"CNRM-CM6-1",-0.55627664884205
"CNRM-CM6-1",-0.372962139654628
"CNRM-CM6-1",-0.148874388471138
"CNRM-CM6-1",0.112366072778373
"CNRM-CM6-1",0.355800687317039
"CNRM-CM6-1",0.639045424187968
"CNRM-CM6-1",0.862407996361916
"CNRM-CM6-1",1.14421832339026
"CNRM-CM6-1",1.36464215004247
"CNRM-CM6-1",1.55009404897758
"CNRM-CM6-1",1.70753111630581
"CNRM-CM6-1",1.82303929288677
"CNRM-CM6-1",1.91124082006768
"CNRM-CM6-1",2.01731627480896
"CNRM-CM6-1",2.02191757860835
"CNRM-CM6-1",1.98698408249355
"CNRM-CM6-1",1.92997195120195
"CNRM-CM6-1",1.76070820826372
"CNRM-CM6-1",1.72460514851966
"CNRM-CM6-1",1.71844389391836
"CNRM-CM6-1",1.64799746075526
"CNRM-CM6-1",1.66092291009012
"CNRM-CM6-1",1.58792194141137
"CNRM-CM6-1",-0.00213448575997413
"CNRM-CM6-1",0.0717301083823511
"CNRM-CM6-1",0.11182650133648
"CNRM-CM6-1",0.157392737081732
"CNRM-CM6-1",0.220990735692319
"CNRM-CM6-1",0.315625552316427
"CNRM-CM6-1",0.429615115708992
"CNRM-CM6-1",0.557398218338584
"CNRM-CM6-1",0.649359000980653
"CNRM-CM6-1",0.710167786099572
"CNRM-CM6-1",0.749531050017283
"CNRM-CM6-1",0.749561922348365
"CNRM-CM6-1",0.706648854201135
"CNRM-CM6-1",0.646984277800102
"CNRM-CM6-1",0.586274223783562
"CNRM-CM6-1",0.521648378756717
"CNRM-CM6-1",0.415647637848497
"CNRM-CM6-1",0.282205331892644
"CNRM-CM6-1",0.145552562344195
"CNRM-CM6-1",0.0132569760133605
"CNRM-CM6-1",-0.143872723953986
"CNRM-CM6-1",-0.308593135738058
"CNRM-CM6-1",-0.488006039595132
"CNRM-CM6-1",-0.655201380086711
"CNRM-CM6-1",-0.74903920099488
"CNRM-CM6-1",-0.767345901078845
"CNRM-CM6-1",-0.734648650290645
"CNRM-CM6-1",-0.635562475707323
"CNRM-CM6-1",-0.479605807088265
"CNRM-CM6-1",-0.310878786780522
"CNRM-CM6-1",-0.0846522685025854
"CNRM-CM6-1",0.168298112501873
"CNRM-CM6-1",0.410211939640169
"CNRM-CM6-1",0.680814851216539
"CNRM-CM6-1",0.905044127345041
"CNRM-CM6-1",1.16699413602247
"CNRM-CM6-1",1.38151082710402
"CNRM-CM6-1",1.56924409062655
"CNRM-CM6-1",1.7186373009677
"CNRM-CM6-1",1.83029187278942
"CNRM-CM6-1",1.91680229117809
"CNRM-CM6-1",2.0132770766349
"CNRM-CM6-1",2.02759400099333
"CNRM-CM6-1",2.00509188097582
"CNRM-CM6-1",1.98427543670023
"CNRM-CM6-1",1.83781850411061
"CNRM-CM6-1",1.75352944216952
"CNRM-CM6-1",1.74402805251283
"CNRM-CM6-1",1.68422705749332
"CNRM-CM6-1",1.69370621076437
"CNRM-CM6-1",1.66349344345475
"CNRM-CM6-1",0.00186587726689484
"CNRM-CM6-1",0.073667693915773
"CNRM-CM6-1",0.109481307434831
"CNRM-CM6-1",0.156323698624986
"CNRM-CM6-1",0.220392506317141
"CNRM-CM6-1",0.312807621074295
"CNRM-CM6-1",0.423027399618905
"CNRM-CM6-1",0.554735341789756
"CNRM-CM6-1",0.650767786481315
"CNRM-CM6-1",0.712419448575674
"CNRM-CM6-1",0.75467389122775
"CNRM-CM6-1",0.764718453479904
"CNRM-CM6-1",0.730991752939019
"CNRM-CM6-1",0.671553308770405
"CNRM-CM6-1",0.624940608931275
"CNRM-CM6-1",0.571911756887097
"CNRM-CM6-1",0.470505931623798
"CNRM-CM6-1",0.344453925278607
"CNRM-CM6-1",0.226208947991112
"CNRM-CM6-1",0.0986408513088269
"CNRM-CM6-1",-0.0482868057867632
"CNRM-CM6-1",-0.206619502646659
"CNRM-CM6-1",-0.379676323135022
"CNRM-CM6-1",-0.545701323351069
"CNRM-CM6-1",-0.647495127614741
"CNRM-CM6-1",-0.668086201527629
"CNRM-CM6-1",-0.643144040909043
"CNRM-CM6-1",-0.548399100136087
"CNRM-CM6-1",-0.400879223376201
"CNRM-CM6-1",-0.234029013791944
"CNRM-CM6-1",0.000746839537353233
"CNRM-CM6-1",0.244534719608915
"CNRM-CM6-1",0.471383047080108
"CNRM-CM6-1",0.723350630301901
"CNRM-CM6-1",0.950717208842327
"CNRM-CM6-1",1.1908760781844
"CNRM-CM6-1",1.39147358095217
"CNRM-CM6-1",1.57766627283809
